english_word,bangla_word,part_of_speech,image_url,original_file,cloudinary_public_id,file_id,word_id
"seat","আসন; বসার জায়গা দেওয়া","n/v","https://res.cloudinary.com/ds8p3rvyx/image/upload/v1787679278/words/463c8517-2472-41a5-9a5c-6b23108fbe8e/1787679277598_words_463c8517-2472-41a5-9a5c-6b23108fbe8e.jfif.jpg","Seat.jfif","words/463c8517-2472-41a5-9a5c-6b23108fbe8e/1787679277598_words_463c8517-2472-41a5-9a5c-6b23108fbe8e.jfif",245,"463c8517-2472-41a5-9a5c-6b23108fbe8e"
"see","দেখা","v.","https://res.cloudinary.com/ds8p3rvyx/image/upload/v1787678779/words/9c068291-83b1-406d-a7a6-2a859305cb01/1787678778904_words_9c068291-83b1-406d-a7a6-2a859305cb01.jpg.jpg","See.jpg","words/9c068291-83b1-406d-a7a6-2a859305cb01/1787678778904_words_9c068291-83b1-406d-a7a6-2a859305cb01.jpg",89,"9c068291-83b1-406d-a7a6-2a859305cb01"
"seed","বীজ","n","https://res.cloudinary.com/ds8p3rvyx/image/upload/v1787679278/words/207b1571-b6b3-436e-9428-6a5e1e8e6e93/1787679277773_words_207b1571-b6b3-436e-9428-6a5e1e8e6e93.jfif.jpg","Seed.jfif","words/207b1571-b6b3-436e-9428-6a5e1e8e6e93/1787679277773_words_207b1571-b6b3-436e-9428-6a5e1e8e6e93.jfif",246,"207b1571-b6b3-436e-9428-6a5e1e8e6e93"
"Self","নিজে; নিজস্ব","noun/pronoun","https://res.cloudinary.com/ds8p3rvyx/image/upload/v1787679278/words/e819fe70-8a55-4270-a774-f1866d96231e/1787679278039_words_e819fe70-8a55-4270-a774-f1866d96231e.jpg.png","Self.jpg","words/e819fe70-8a55-4270-a774-f1866d96231e/1787679278039_words_e819fe70-8a55-4270-a774-f1866d96231e.jpg",247,"e819fe70-8a55-4270-a774-f1866d96231e"
"September","সেপ্টেম্বর","noun","https://res.cloudinary.com/ds8p3rvyx/image/upload/v1787678779/words/fb31c843-27ed-4497-8d7b-5887577af231/1787678779025_words_fb31c843-27ed-4497-8d7b-5887577af231.png.png","September.png","words/fb31c843-27ed-4497-8d7b-5887577af231/1787678779025_words_fb31c843-27ed-4497-8d7b-5887577af231.png",90,"fb31c843-27ed-4497-8d7b-5887577af231"
"Shed","ছাউনি; গোয়ালঘর","noun","https://res.cloudinary.com/ds8p3rvyx/image/upload/v1787679278/words/d9172675-dbb6-41c6-a6c3-d550ee0a36dc/1787679278102_words_d9172675-dbb6-41c6-a6c3-d550ee0a36dc.jfif.jpg","Shed.jfif","words/d9172675-dbb6-41c6-a6c3-d550ee0a36dc/1787679278102_words_d9172675-dbb6-41c6-a6c3-d550ee0a36dc.jfif",248,"d9172675-dbb6-41c6-a6c3-d550ee0a36dc"
"Sheep","ভেড়া","noun","https://res.cloudinary.com/ds8p3rvyx/image/upload/v1787678781/words/873c1a0f-cffe-4f8b-8503-59d9e5598954/1787678779457_words_873c1a0f-cffe-4f8b-8503-59d9e5598954.png.png","Sheep.png","words/873c1a0f-cffe-4f8b-8503-59d9e5598954/1787678779457_words_873c1a0f-cffe-4f8b-8503-59d9e5598954.png",94,"873c1a0f-cffe-4f8b-8503-59d9e5598954"
"Ship","জাহাজ","noun","https://res.cloudinary.com/ds8p3rvyx/image/upload/v1787678780/words/ccb0f239-a119-4281-bf91-bbf54c95398d/1787678779657_words_ccb0f239-a119-4281-bf91-bbf54c95398d.png.png","Ship.png","words/ccb0f239-a119-4281-bf91-bbf54c95398d/1787678779657_words_ccb0f239-a119-4281-bf91-bbf54c95398d.png",91,"ccb0f239-a119-4281-bf91-bbf54c95398d"
"Shoe","জুতা","noun","https://res.cloudinary.com/ds8p3rvyx/image/upload/v1787678781/words/53e8e3a7-fb44-4dc2-9ff9-0d8dff3dd30b/1787678780105_words_53e8e3a7-fb44-4dc2-9ff9-0d8dff3dd30b.png.png","Shoe.png","words/53e8e3a7-fb44-4dc2-9ff9-0d8dff3dd30b/1787678780105_words_53e8e3a7-fb44-4dc2-9ff9-0d8dff3dd30b.png",92,"53e8e3a7-fb44-4dc2-9ff9-0d8dff3dd30b"
"Show","দেখানো","verb/noun","https://res.cloudinary.com/ds8p3rvyx/image/upload/v1787679279/words/f845cb4c-7a11-43b4-99b5-a1e8acfd2d0b/1787679278526_words_f845cb4c-7a11-43b4-99b5-a1e8acfd2d0b.jfif.jpg","Show.jfif","words/f845cb4c-7a11-43b4-99b5-a1e8acfd2d0b/1787679278526_words_f845cb4c-7a11-43b4-99b5-a1e8acfd2d0b.jfif",249,"f845cb4c-7a11-43b4-99b5-a1e8acfd2d0b"
"Sing","গান গাওয়া","verb","https://res.cloudinary.com/ds8p3rvyx/image/upload/v1787678781/words/cae1b657-5227-4544-b935-ae1770e095a1/1787678780579_words_cae1b657-5227-4544-b935-ae1770e095a1.png.png","Sing.png","words/cae1b657-5227-4544-b935-ae1770e095a1/1787678780579_words_cae1b657-5227-4544-b935-ae1770e095a1.png",93,"cae1b657-5227-4544-b935-ae1770e095a1"
"singing","গান","n./v.","https://res.cloudinary.com/ds8p3rvyx/image/upload/v1787679279/words/25fb52a6-599b-40f6-b47e-f97bce51fd65/1787679278811_words_25fb52a6-599b-40f6-b47e-f97bce51fd65.jfif.jpg","Singing.jfif","words/25fb52a6-599b-40f6-b47e-f97bce51fd65/1787679278811_words_25fb52a6-599b-40f6-b47e-f97bce51fd65.jfif",250,"25fb52a6-599b-40f6-b47e-f97bce51fd65"
"Sister","বোন","noun","https://res.cloudinary.com/ds8p3rvyx/image/upload/v1787678781/words/baa11402-9820-4956-893b-8aeaed0fec1b/1787678780828_words_baa11402-9820-4956-893b-8aeaed0fec1b.jpg.jpg","Sister.jpg","words/baa11402-9820-4956-893b-8aeaed0fec1b/1787678780828_words_baa11402-9820-4956-893b-8aeaed0fec1b.jpg",95,"baa11402-9820-4956-893b-8aeaed0fec1b"
"Sit","বসা","verb","https://res.cloudinary.com/ds8p3rvyx/image/upload/v1787678782/words/c0c7448c-d486-4f68-b185-a498f112cf23/1787678781400_words_c0c7448c-d486-4f68-b185-a498f112cf23.png.png","Sit.png","words/c0c7448c-d486-4f68-b185-a498f112cf23/1787678781400_words_c0c7448c-d486-4f68-b185-a498f112cf23.png",96,"c0c7448c-d486-4f68-b185-a498f112cf23"
"Sky","আকাশ","noun","https://res.cloudinary.com/ds8p3rvyx/image/upload/v1787678782/words/8cb07739-281f-450a-b27b-e4c69cabc0fd/1787678781789_words_8cb07739-281f-450a-b27b-e4c69cabc0fd.png.png","Sky.png","words/8cb07739-281f-450a-b27b-e4c69cabc0fd/1787678781789_words_8cb07739-281f-450a-b27b-e4c69cabc0fd.png",97,"8cb07739-281f-450a-b27b-e4c69cabc0fd"
"Slow","ধীর","adjective","https://res.cloudinary.com/ds8p3rvyx/image/upload/v1787678783/words/751a0b8d-fd86-463a-8dd8-79240e59bb51/1787678782264_words_751a0b8d-fd86-463a-8dd8-79240e59bb51.jpg.jpg","Slow.jpg","words/751a0b8d-fd86-463a-8dd8-79240e59bb51/1787678782264_words_751a0b8d-fd86-463a-8dd8-79240e59bb51.jpg",98,"751a0b8d-fd86-463a-8dd8-79240e59bb51"
"Small","ছোট","adjective","https://res.cloudinary.com/ds8p3rvyx/image/upload/v1787678783/words/0b26fd57-0281-4642-8316-c9ed6239c654/1787678782324_words_0b26fd57-0281-4642-8316-c9ed6239c654.jpg.jpg","Small.jpg","words/0b26fd57-0281-4642-8316-c9ed6239c654/1787678782324_words_0b26fd57-0281-4642-8316-c9ed6239c654.jpg",99,"0b26fd57-0281-4642-8316-c9ed6239c654"
"soil","মাটি","n","https://res.cloudinary.com/ds8p3rvyx/image/upload/v1787679280/words/ee4da8dc-749c-4627-b5d9-731ffd4dbb12/1787679279179_words_ee4da8dc-749c-4627-b5d9-731ffd4dbb12.jfif.jpg","Soil.jfif","words/ee4da8dc-749c-4627-b5d9-731ffd4dbb12/1787679279179_words_ee4da8dc-749c-4627-b5d9-731ffd4dbb12.jfif",251,"ee4da8dc-749c-4627-b5d9-731ffd4dbb12"
"Sorry","দুঃখিত","adjective/interjection","https://res.cloudinary.com/ds8p3rvyx/image/upload/v1787679280/words/47a6f0d6-664c-4ee8-b598-a7a28255e1ef/1787679279235_words_47a6f0d6-664c-4ee8-b598-a7a28255e1ef.png.png","Sorry.png","words/47a6f0d6-664c-4ee8-b598-a7a28255e1ef/1787679279235_words_47a6f0d6-664c-4ee8-b598-a7a28255e1ef.png",253,"47a6f0d6-664c-4ee8-b598-a7a28255e1ef"
"Sound","শব্দ","noun/verb/adjective","https://res.cloudinary.com/ds8p3rvyx/image/upload/v1787679280/words/df99d034-aff2-4d60-b61b-db39c9fbe9ef/1787679279531_words_df99d034-aff2-4d60-b61b-db39c9fbe9ef.jfif.jpg","Sound.jfif","words/df99d034-aff2-4d60-b61b-db39c9fbe9ef/1787679279531_words_df99d034-aff2-4d60-b61b-db39c9fbe9ef.jfif",252,"df99d034-aff2-4d60-b61b-db39c9fbe9ef"
"Speak","কথা বলা","verb","https://res.cloudinary.com/ds8p3rvyx/image/upload/v1787679280/words/cd78df8e-86e6-478a-934a-f76709fc4d1c/1787679279838_words_cd78df8e-86e6-478a-934a-f76709fc4d1c.png.png","Speak.png","words/cd78df8e-86e6-478a-934a-f76709fc4d1c/1787679279838_words_cd78df8e-86e6-478a-934a-f76709fc4d1c.png",254,"cd78df8e-86e6-478a-934a-f76709fc4d1c"
"Square","বর্গক্ষেত্র","noun/adjective","https://res.cloudinary.com/ds8p3rvyx/image/upload/v1787679281/words/45d582e3-de5e-4edf-b09d-ccd3bd3e44b6/1787679280234_words_45d582e3-de5e-4edf-b09d-ccd3bd3e44b6.png.png","Square.png","words/45d582e3-de5e-4edf-b09d-ccd3bd3e44b6/1787679280234_words_45d582e3-de5e-4edf-b09d-ccd3bd3e44b6.png",255,"45d582e3-de5e-4edf-b09d-ccd3bd3e44b6"
"Stand","দাঁড়ানো","verb/noun","https://res.cloudinary.com/ds8p3rvyx/image/upload/v1787679281/words/d79eea64-0f29-4b77-988f-cb31f4591967/1787679280513_words_d79eea64-0f29-4b77-988f-cb31f4591967.png.png","Stand.png","words/d79eea64-0f29-4b77-988f-cb31f4591967/1787679280513_words_d79eea64-0f29-4b77-988f-cb31f4591967.png",256,"d79eea64-0f29-4b77-988f-cb31f4591967"
"star","তারা","n.","https://res.cloudinary.com/ds8p3rvyx/image/upload/v1787679281/words/c5353ed6-fb43-4734-bf18-9a02b02fc89f/1787679280677_words_c5353ed6-fb43-4734-bf18-9a02b02fc89f.jfif.jpg","Star.jfif","words/c5353ed6-fb43-4734-bf18-9a02b02fc89f/1787679280677_words_c5353ed6-fb43-4734-bf18-9a02b02fc89f.jfif",257,"c5353ed6-fb43-4734-bf18-9a02b02fc89f"
"Stone","পাথর","noun","https://res.cloudinary.com/ds8p3rvyx/image/upload/v1787679281/words/423a4bb3-06f5-4e60-bc19-690f39f9d82c/1787679280844_words_423a4bb3-06f5-4e60-bc19-690f39f9d82c.jfif.jpg","Stone.jfif","words/423a4bb3-06f5-4e60-bc19-690f39f9d82c/1787679280844_words_423a4bb3-06f5-4e60-bc19-690f39f9d82c.jfif",258,"423a4bb3-06f5-4e60-bc19-690f39f9d82c"
"Stop","থামা; থামানো","verb/noun","https://res.cloudinary.com/ds8p3rvyx/image/upload/v1787679282/words/a8ee9c11-b02a-455c-80e9-b16e6d74b4d2/1787679281289_words_a8ee9c11-b02a-455c-80e9-b16e6d74b4d2.jfif.jpg","Stop.jfif","words/a8ee9c11-b02a-455c-80e9-b16e6d74b4d2/1787679281289_words_a8ee9c11-b02a-455c-80e9-b16e6d74b4d2.jfif",259,"a8ee9c11-b02a-455c-80e9-b16e6d74b4d2"
"Story","গল্প","noun","https://res.cloudinary.com/ds8p3rvyx/image/upload/v1787679282/words/1a17f8c1-c00a-4b26-98fa-87aa0db8a0a4/1787679281546_words_1a17f8c1-c00a-4b26-98fa-87aa0db8a0a4.jfif.jpg","Story.jfif","words/1a17f8c1-c00a-4b26-98fa-87aa0db8a0a4/1787679281546_words_1a17f8c1-c00a-4b26-98fa-87aa0db8a0a4.jfif",260,"1a17f8c1-c00a-4b26-98fa-87aa0db8a0a4"
"straight","সোজা","adj/adv","https://res.cloudinary.com/ds8p3rvyx/image/upload/v1787679282/words/02993e99-62a2-478e-b1d6-931573356b56/1787679281719_words_02993e99-62a2-478e-b1d6-931573356b56.png.png","Straight.png","words/02993e99-62a2-478e-b1d6-931573356b56/1787679281719_words_02993e99-62a2-478e-b1d6-931573356b56.png",261,"02993e99-62a2-478e-b1d6-931573356b56"
"Student","ছাত্র; ছাত্রী","noun","https://res.cloudinary.com/ds8p3rvyx/image/upload/v1787679282/words/519c0863-e310-4ed7-a43e-feda6987bc64/1787679281968_words_519c0863-e310-4ed7-a43e-feda6987bc64.jfif.jpg","Student.jfif","words/519c0863-e310-4ed7-a43e-feda6987bc64/1787679281968_words_519c0863-e310-4ed7-a43e-feda6987bc64.jfif",262,"519c0863-e310-4ed7-a43e-feda6987bc64"
"Summer","গ্রীষ্মকাল","noun","https://res.cloudinary.com/ds8p3rvyx/image/upload/v1787678783/words/cf590978-25c1-422d-9a0b-5f7ec556df29/1787678782617_words_cf590978-25c1-422d-9a0b-5f7ec556df29.jpg.jpg","Summer.jpg","words/cf590978-25c1-422d-9a0b-5f7ec556df29/1787678782617_words_cf590978-25c1-422d-9a0b-5f7ec556df29.jpg",100,"cf590978-25c1-422d-9a0b-5f7ec556df29"
"sun","সূর্য","n","https://res.cloudinary.com/ds8p3rvyx/image/upload/v1787679283/words/9eb46297-581e-4ace-98e2-2663a5b79da0/1787679282271_words_9eb46297-581e-4ace-98e2-2663a5b79da0.jfif.jpg","Sun.jfif","words/9eb46297-581e-4ace-98e2-2663a5b79da0/1787679282271_words_9eb46297-581e-4ace-98e2-2663a5b79da0.jfif",263,"9eb46297-581e-4ace-98e2-2663a5b79da0"
"Take","নেওয়া","verb","https://res.cloudinary.com/ds8p3rvyx/image/upload/v1787679283/words/fec66ded-7cb4-4d0a-a7cd-5e74f7209da8/1787679282544_words_fec66ded-7cb4-4d0a-a7cd-5e74f7209da8.jfif.jpg","Take.jfif","words/fec66ded-7cb4-4d0a-a7cd-5e74f7209da8/1787679282544_words_fec66ded-7cb4-4d0a-a7cd-5e74f7209da8.jfif",264,"fec66ded-7cb4-4d0a-a7cd-5e74f7209da8"
"Talk","কথা বলা","verb/noun","https://res.cloudinary.com/ds8p3rvyx/image/upload/v1787679284/words/dd30ea9f-907f-41dc-b840-ec76bd36b160/1787679283138_words_dd30ea9f-907f-41dc-b840-ec76bd36b160.png.png","Talk.png","words/dd30ea9f-907f-41dc-b840-ec76bd36b160/1787679283138_words_dd30ea9f-907f-41dc-b840-ec76bd36b160.png",265,"dd30ea9f-907f-41dc-b840-ec76bd36b160"
"Teacher","শিক্ষক; শিক্ষিকা","noun","https://res.cloudinary.com/ds8p3rvyx/image/upload/v1787679284/words/5c9dbf97-b654-4ac1-aec2-d218acaa3a9f/1787679283637_words_5c9dbf97-b654-4ac1-aec2-d218acaa3a9f.jfif.jpg","Teacher.jfif","words/5c9dbf97-b654-4ac1-aec2-d218acaa3a9f/1787679283637_words_5c9dbf97-b654-4ac1-aec2-d218acaa3a9f.jfif",266,"5c9dbf97-b654-4ac1-aec2-d218acaa3a9f"
"Teeth","দাঁত","noun","https://res.cloudinary.com/ds8p3rvyx/image/upload/v1787679284/words/09a181b5-3845-442e-bacb-46503e424d86/1787679283691_words_09a181b5-3845-442e-bacb-46503e424d86.jfif.jpg","Teeth.jfif","words/09a181b5-3845-442e-bacb-46503e424d86/1787679283691_words_09a181b5-3845-442e-bacb-46503e424d86.jfif",267,"09a181b5-3845-442e-bacb-46503e424d86"
"Throw","ছোড়া; নিক্ষেপ করা","verb","https://res.cloudinary.com/ds8p3rvyx/image/upload/v1787679284/words/7be57b60-5535-4b21-b403-3c30874c5d29/1787679283809_words_7be57b60-5535-4b21-b403-3c30874c5d29.jfif.jpg","Throw.jfif","words/7be57b60-5535-4b21-b403-3c30874c5d29/1787679283809_words_7be57b60-5535-4b21-b403-3c30874c5d29.jfif",269,"7be57b60-5535-4b21-b403-3c30874c5d29"
"Time","সময়","noun","https://res.cloudinary.com/ds8p3rvyx/image/upload/v1787679285/words/e37de63e-8d28-4417-b9c4-4cf3818a148e/1787679284458_words_e37de63e-8d28-4417-b9c4-4cf3818a148e.png.png","Time.png","words/e37de63e-8d28-4417-b9c4-4cf3818a148e/1787679284458_words_e37de63e-8d28-4417-b9c4-4cf3818a148e.png",268,"e37de63e-8d28-4417-b9c4-4cf3818a148e"
"Tomato","টমেটো","noun","https://res.cloudinary.com/ds8p3rvyx/image/upload/v1787678783/words/9dd826db-20c9-47a8-a9ee-af26d0539772/1787678783062_words_9dd826db-20c9-47a8-a9ee-af26d0539772.jpeg.jpg","tomato.jpeg","words/9dd826db-20c9-47a8-a9ee-af26d0539772/1787678783062_words_9dd826db-20c9-47a8-a9ee-af26d0539772.jpeg",101,"9dd826db-20c9-47a8-a9ee-af26d0539772"
"Touch","ছোঁয়া; স্পর্শ করা","verb/noun","https://res.cloudinary.com/ds8p3rvyx/image/upload/v1787678784/words/2a934393-a148-480b-849e-52184be83c18/1787678783392_words_2a934393-a148-480b-849e-52184be83c18.jpeg.jpg","touch.jpeg","words/2a934393-a148-480b-849e-52184be83c18/1787678783392_words_2a934393-a148-480b-849e-52184be83c18.jpeg",103,"2a934393-a148-480b-849e-52184be83c18"
"Trace","চিহ্নিত করা; অনুসরণ করা","verb/noun","https://res.cloudinary.com/ds8p3rvyx/image/upload/v1787679285/words/8e82ea9c-927a-49b4-82ca-caccffaa7545/1787679284721_words_8e82ea9c-927a-49b4-82ca-caccffaa7545.jpg.jpg","Trace.jpg","words/8e82ea9c-927a-49b4-82ca-caccffaa7545/1787679284721_words_8e82ea9c-927a-49b4-82ca-caccffaa7545.jpg",270,"8e82ea9c-927a-49b4-82ca-caccffaa7545"
"Tree","গাছ","Noun","https://res.cloudinary.com/ds8p3rvyx/image/upload/v1787678784/words/822c5a81-f867-4582-bded-8c13b4524370/1787678783455_words_822c5a81-f867-4582-bded-8c13b4524370.jpeg.jpg","tree.jpeg","words/822c5a81-f867-4582-bded-8c13b4524370/1787678783455_words_822c5a81-f867-4582-bded-8c13b4524370.jpeg",102,"822c5a81-f867-4582-bded-8c13b4524370"
"Triangle","ত্রিভুজ","Noun","https://res.cloudinary.com/ds8p3rvyx/image/upload/v1787679285/words/ee8efcfd-e9b4-4419-acbd-fc900f6692c3/1787679284829_words_ee8efcfd-e9b4-4419-acbd-fc900f6692c3.png.png","Triangle.png","words/ee8efcfd-e9b4-4419-acbd-fc900f6692c3/1787679284829_words_ee8efcfd-e9b4-4419-acbd-fc900f6692c3.png",271,"ee8efcfd-e9b4-4419-acbd-fc900f6692c3"
"Tuesday","মঙ্গলবার","n","https://res.cloudinary.com/ds8p3rvyx/image/upload/v1787678784/words/797206a2-e6cb-46ac-b220-670994c2c744/1787678783807_words_797206a2-e6cb-46ac-b220-670994c2c744.jpeg.jpg","tuesday.jpeg","words/797206a2-e6cb-46ac-b220-670994c2c744/1787678783807_words_797206a2-e6cb-46ac-b220-670994c2c744.jpeg",104,"797206a2-e6cb-46ac-b220-670994c2c744"
"Umbrella","ছাতা","Noun","https://res.cloudinary.com/ds8p3rvyx/image/upload/v1787678785/words/1c79e1e9-1b3c-47ac-bb53-c81293b3316f/1787678784117_words_1c79e1e9-1b3c-47ac-bb53-c81293b3316f.jpeg.jpg","Umbrella.jpeg","words/1c79e1e9-1b3c-47ac-bb53-c81293b3316f/1787678784117_words_1c79e1e9-1b3c-47ac-bb53-c81293b3316f.jpeg",105,"1c79e1e9-1b3c-47ac-bb53-c81293b3316f"
"Under","নিচে","preposition/adverb","https://res.cloudinary.com/ds8p3rvyx/image/upload/v1787678785/words/dad350f2-fabd-43e1-9e1a-2603fea644b9/1787678784579_words_dad350f2-fabd-43e1-9e1a-2603fea644b9.jpeg.jpg","under.jpeg","words/dad350f2-fabd-43e1-9e1a-2603fea644b9/1787678784579_words_dad350f2-fabd-43e1-9e1a-2603fea644b9.jpeg",106,"dad350f2-fabd-43e1-9e1a-2603fea644b9"
"Uniform","পোশাক; ইউনিফর্ম","noun/adjective","https://res.cloudinary.com/ds8p3rvyx/image/upload/v1787678785/words/4bb3bf1c-faa4-4ce0-9f09-40a546dd8466/1787678784673_words_4bb3bf1c-faa4-4ce0-9f09-40a546dd8466.jpeg.jpg","Uniform.jpeg","words/4bb3bf1c-faa4-4ce0-9f09-40a546dd8466/1787678784673_words_4bb3bf1c-faa4-4ce0-9f09-40a546dd8466.jpeg",107,"4bb3bf1c-faa4-4ce0-9f09-40a546dd8466"
"Use","ব্যবহার করা","verb/noun","https://res.cloudinary.com/ds8p3rvyx/image/upload/v1787679286/words/407ca6b6-7f63-407f-854e-a88c313ac5b4/1787679285695_words_407ca6b6-7f63-407f-854e-a88c313ac5b4.jpg.jpg","use.jpg","words/407ca6b6-7f63-407f-854e-a88c313ac5b4/1787679285695_words_407ca6b6-7f63-407f-854e-a88c313ac5b4.jpg",272,"407ca6b6-7f63-407f-854e-a88c313ac5b4"
"Vase","ফুলদানি","Noun","https://res.cloudinary.com/ds8p3rvyx/image/upload/v1787678785/words/9906e8fa-8847-4dff-aaed-50f9b4fd8493/1787678784905_words_9906e8fa-8847-4dff-aaed-50f9b4fd8493.jpeg.jpg","vase.jpeg","words/9906e8fa-8847-4dff-aaed-50f9b4fd8493/1787678784905_words_9906e8fa-8847-4dff-aaed-50f9b4fd8493.jpeg",109,"9906e8fa-8847-4dff-aaed-50f9b4fd8493"
"Very","খুব","Adverb","https://res.cloudinary.com/ds8p3rvyx/image/upload/v1787679287/words/ace20251-3262-43e2-9f88-3adbfe0a2d5b/1787679285755_words_ace20251-3262-43e2-9f88-3adbfe0a2d5b.jpg.jpg","Very.jpg","words/ace20251-3262-43e2-9f88-3adbfe0a2d5b/1787679285755_words_ace20251-3262-43e2-9f88-3adbfe0a2d5b.jpg",278,"ace20251-3262-43e2-9f88-3adbfe0a2d5b"
"Wait","অপেক্ষা করা","Verb","https://res.cloudinary.com/ds8p3rvyx/image/upload/v1787678786/words/5ce4e5d8-8198-4c88-a1f0-22cd321fd247/1787678785343_words_5ce4e5d8-8198-4c88-a1f0-22cd321fd247.jpeg.jpg","Wait.jpeg","words/5ce4e5d8-8198-4c88-a1f0-22cd321fd247/1787678785343_words_5ce4e5d8-8198-4c88-a1f0-22cd321fd247.jpeg",108,"5ce4e5d8-8198-4c88-a1f0-22cd321fd247"
"Wash","ধোয়া","Verb","https://res.cloudinary.com/ds8p3rvyx/image/upload/v1787679286/words/047b840b-35da-42fd-b96d-6403f63a3692/1787679285914_words_047b840b-35da-42fd-b96d-6403f63a3692.jpg.jpg","wash.jpg","words/047b840b-35da-42fd-b96d-6403f63a3692/1787679285914_words_047b840b-35da-42fd-b96d-6403f63a3692.jpg",273,"047b840b-35da-42fd-b96d-6403f63a3692"
"Watch","দেখা","Verb/Noun","https://res.cloudinary.com/ds8p3rvyx/image/upload/v1787678786/words/afd19ed9-e93b-43da-8d17-2286714bad52/1787678785640_words_afd19ed9-e93b-43da-8d17-2286714bad52.jpeg.jpg","watch.jpeg","words/afd19ed9-e93b-43da-8d17-2286714bad52/1787678785640_words_afd19ed9-e93b-43da-8d17-2286714bad52.jpeg",110,"afd19ed9-e93b-43da-8d17-2286714bad52"
"Water","পানি","Noun","https://res.cloudinary.com/ds8p3rvyx/image/upload/v1787678786/words/2376fc89-2ba8-4bdb-b219-0c26d3ddbe58/1787678785756_words_2376fc89-2ba8-4bdb-b219-0c26d3ddbe58.jpeg.jpg","Water.jpeg","words/2376fc89-2ba8-4bdb-b219-0c26d3ddbe58/1787678785756_words_2376fc89-2ba8-4bdb-b219-0c26d3ddbe58.jpeg",111,"2376fc89-2ba8-4bdb-b219-0c26d3ddbe58"
"water can","পানি দেওয়ার পাত্র","n","https://res.cloudinary.com/ds8p3rvyx/image/upload/v1787679286/words/539cb17b-5899-4239-9904-61a4423fa187/1787679286027_words_539cb17b-5899-4239-9904-61a4423fa187.jpg.jpg","water can.jpg","words/539cb17b-5899-4239-9904-61a4423fa187/1787679286027_words_539cb17b-5899-4239-9904-61a4423fa187.jpg",274,"539cb17b-5899-4239-9904-61a4423fa187"
"Wednesday","বুধবার","n","https://res.cloudinary.com/ds8p3rvyx/image/upload/v1787679287/words/1260d10c-eeb4-44a4-9fe4-a2cf289bd169/1787679286768_words_1260d10c-eeb4-44a4-9fe4-a2cf289bd169.jpg.jpg","Wednesday.jpg","words/1260d10c-eeb4-44a4-9fe4-a2cf289bd169/1787679286768_words_1260d10c-eeb4-44a4-9fe4-a2cf289bd169.jpg",275,"1260d10c-eeb4-44a4-9fe4-a2cf289bd169"
"week","সপ্তাহ","n","https://res.cloudinary.com/ds8p3rvyx/image/upload/v1787678787/words/e8d87b14-bb20-497e-bab5-3590d852c207/1787678786340_words_e8d87b14-bb20-497e-bab5-3590d852c207.jpeg.jpg","Week.jpeg","words/e8d87b14-bb20-497e-bab5-3590d852c207/1787678786340_words_e8d87b14-bb20-497e-bab5-3590d852c207.jpeg",112,"e8d87b14-bb20-497e-bab5-3590d852c207"
"What","কি","Pronoun","https://res.cloudinary.com/ds8p3rvyx/image/upload/v1787678787/words/abe06582-eeaf-479d-95a7-a7beb4dd8526/1787678786714_words_abe06582-eeaf-479d-95a7-a7beb4dd8526.jpeg.jpg","What.jpeg","words/abe06582-eeaf-479d-95a7-a7beb4dd8526/1787678786714_words_abe06582-eeaf-479d-95a7-a7beb4dd8526.jpeg",113,"abe06582-eeaf-479d-95a7-a7beb4dd8526"
"Where","কোথায়","Adverb/Pronoun","https://res.cloudinary.com/ds8p3rvyx/image/upload/v1787679287/words/00547dc4-ab99-41e2-97c1-fedc5eca9f8e/1787679286986_words_00547dc4-ab99-41e2-97c1-fedc5eca9f8e.jpg.jpg","where.jpg","words/00547dc4-ab99-41e2-97c1-fedc5eca9f8e/1787679286986_words_00547dc4-ab99-41e2-97c1-fedc5eca9f8e.jpg",276,"00547dc4-ab99-41e2-97c1-fedc5eca9f8e"
"Which","কোনটি","Pronoun/Determiner","https://res.cloudinary.com/ds8p3rvyx/image/upload/v1787679287/words/71b90f40-a7fa-49e1-9111-034792f4f3a8/1787679287096_words_71b90f40-a7fa-49e1-9111-034792f4f3a8.jpg.jpg","Which.jpg","words/71b90f40-a7fa-49e1-9111-034792f4f3a8/1787679287096_words_71b90f40-a7fa-49e1-9111-034792f4f3a8.jpg",277,"71b90f40-a7fa-49e1-9111-034792f4f3a8"
"while","যখন; অল্প সময়","conj./n.","https://res.cloudinary.com/ds8p3rvyx/image/upload/v1787679288/words/b8d57374-ad38-4364-bd23-6edc9e06cfac/1787679287896_words_b8d57374-ad38-4364-bd23-6edc9e06cfac.jpg.jpg","while.jpg","words/b8d57374-ad38-4364-bd23-6edc9e06cfac/1787679287896_words_b8d57374-ad38-4364-bd23-6edc9e06cfac.jpg",279,"b8d57374-ad38-4364-bd23-6edc9e06cfac"
"Who","কে","Pronoun","https://res.cloudinary.com/ds8p3rvyx/image/upload/v1787679288/words/2e6b97b7-4de5-4b54-9c7f-6100f5a278fb/1787679288057_words_2e6b97b7-4de5-4b54-9c7f-6100f5a278fb.jpg.jpg","who.jpg","words/2e6b97b7-4de5-4b54-9c7f-6100f5a278fb/1787679288057_words_2e6b97b7-4de5-4b54-9c7f-6100f5a278fb.jpg",280,"2e6b97b7-4de5-4b54-9c7f-6100f5a278fb"
